,link,genre,company,country,language,keywords
101,Stranger-Than-Fiction#tab=summary,['Comedy'],"['Columbia Pictures', 'Mandate Pictures']",United States,['English'],"['Writing and Writers', ""Writer's Block"", 'Fiction / Reality Crossover', 'Comedy Drama']"
102,Hanna#tab=summary,['Thriller/Suspense'],"['Holleran Company', 'Sechzehnte Babelsberg/Neunte Babelsberg Films', 'Twins Financing']",Germany,"['English', 'French']","['Surprise Twist', 'Non-Chronological', 'Secret Agent', 'Kid Spies', 'Coming of Age', 'Revenge', 'Hitmen', 'Child Soldier', 'Action Thriller', 'Super Soldiers']"
103,Blue-Crush#tab=summary,['Drama'],"['Universal Pictures', 'Imagine Entertainment', 'Brian Grazer Productions']",Germany,['English'],"['Surfing', 'Romance', 'Sports Drama', 'Tournament', 'Dysfunctional Family', 'Football', 'Underdog', 'Poverty', 'Gratuitous Cameos', 'Inspirational Sports']"
104,30-Days-of-Night#tab=summary,"['Horror', 'Horror']","['Mandate Pictures', 'Mandate Pictures']",United States,"['English', 'English']","['Vampire', 'Whitewashed Casting', 'Isolation Horror', 'Vampire', 'Whitewashed Casting', 'Isolation Horror']"
105,Little-Shop-of-Horrors#tab=summary,['Musical'],['Geffen Pictures'],United States,['English'],"['Killer Plants', 'Remake', 'Romance', 'Dentist', 'Gratuitous Cameos', 'Cult Movie']"
106,Menu-The#tab=summary,['Black Comedy'],['Searchlight Pictures      '],United States,['English'],"['Restaurants', 'Black Comedy', 'Food', 'Surprise Twist']"
107,Gridiron-Gang#tab=summary,"['Drama', 'Drama']",[],United States,"['English', 'English']","['Football', 'Epilogue', 'Hood Film', 'Sports Drama', 'Underdog', 'Inspirational Coach', 'Inspirational Sports', 'Football', 'Epilogue', 'Hood Film', 'Sports Drama', 'Underdog', 'Inspirational Coach', 'Inspirational Sports']"
108,Midnight-Run#tab=summary,"['Action', 'Action']",[],United States,[],"['Mafia', 'White Collar Crime', 'Action Comedy', 'Fugitive / On the Run', 'FBI', 'Bounty Hunter', 'Corrupt Cops', 'Crime Boss', 'Relationships Gone Wrong', 'Mafia', 'White Collar Crime', 'Action Comedy', 'Fugitive / On the Run', 'FBI', 'Bounty Hunter', 'Corrupt Cops', 'Crime Boss', 'Relationships Gone Wrong']"
109,Meet-the-Spartans#tab=summary,['Comedy'],"['Regency Enterprises', 'New Regency', '3 In The Box Productions']",United States,['English'],"['Spoof', 'Voiceover/Narration', 'Farcical / Slapstick Comedy', 'Famously Bad']"
110,Running-Man-The#tab=summary,['Action'],"['Taft Entertainment', 'A Keith Barish', 'Tri-Star Pictures']",United States,['English'],"['Post Apocalypse', 'Action Thriller', 'Reality TV', 'Dystopia', 'Wrongfully Convicted', 'Falsely Accused', ""Yesterday's Tomorrow"", '2010s']"
111,Family-The-(2013)#tab=summary,"['Black Comedy', 'Black Comedy']","['Relativity Media', 'EuropaCorp', 'TF1 Film Productions', 'Grive Productions', 'Relativity Media', 'EuropaCorp', 'TF1 Film Productions', 'Grive Productions']",United States,"['English', 'English']","['Mafia', 'Witness Protection', 'Revenge', 'False Identity', 'Hitmen', 'Voiceover/Narration', 'FBI', 'New Guy/Girl in School', 'Non-Chronological', 'Romance', 'Relationships Gone Wrong', 'Suicide', 'Sex Crimes', 'Mafia', 'Witness Protection', 'Revenge', 'False Identity', 'Hitmen', 'Voiceover/Narration', 'FBI', 'New Guy/Girl in School', 'Non-Chronological', 'Romance', 'Relationships Gone Wrong', 'Suicide', 'Sex Crimes']"
112,15-17-to-Paris-The#tab=summary,['Drama'],"['Village Roadshow Productions', 'Warner Bros.', 'Malpaso Productions', 'Access Motion Pictures', 'Dune Entertainment']",United States,['English'],"['Non-Chronological', '2010s', 'Ex-soldier', 'Terrorism', 'Trains', 'Nightclub', 'Non Professional Actor', 'Autobiographical', 'Biographical Drama']"
113,Mortal-Kombat-Annihilation#tab=summary,['Action'],[],United States,[],"['Martial Arts', 'Action Adventure', 'Famously Bad']"
114,Larry-Crowne#tab=summary,['Romantic Comedy'],"['Vendome Pictures', 'Playtone']",United States,['English'],"['Mid-Life Crisis', 'Fired', 'Romance', 'New Guy/Girl in School', 'College', 'Directing Yourself']"
115,Carrie-(2013)#tab=summary,"['Horror', 'Horror']","['Metro-Goldwyn-Mayer Pictures', 'Screen Gems', 'Misher Films', 'Metro-Goldwyn-Mayer Pictures', 'Screen Gems', 'Misher Films']",United States,"['English', 'English']","['Dysfunctional Family', 'Religious', 'Psychics', 'Bullies', 'High School Hell', 'Prom', 'Voiceover/Narration', 'Epilogue', 'Prologue', 'Twins', 'Prank Gone Wrong', 'Internet', 'Revenge', 'Inspirational Teacher', 'Lacrosse', 'Digital Cinematography', 'Supernatural', 'Supernatural Horror', 'Dysfunctional Family', 'Religious', 'Psychics', 'Bullies', 'High School Hell', 'Prom', 'Voiceover/Narration', 'Epilogue', 'Prologue', 'Twins', 'Prank Gone Wrong', 'Internet', 'Revenge', 'Inspirational Teacher', 'Lacrosse', 'Digital Cinematography', 'Supernatural', 'Supernatural Horror']"
116,Last-Christmas-(UK)-(2019)#tab=summary,['Romantic Comedy'],"['Calamity Films', 'Feigco Entertainment', 'Universal Pictures', 'Perfect World Pictures']",United Kingdom,['English'],"['Christmas', 'Santa Claus', 'Romance', 'Christmas in November', 'Medical and Hospitals', 'Dysfunctional Family']"
117,Take-the-Lead#tab=summary,['Drama'],[],United States,[],"['Inspirational Teacher', 'Performing Arts', 'Dancing', 'Life Drama']"
118,Death-Wish-(2018)#tab=summary,"['Action', 'Action']","['Metro-Goldwyn-Mayer Pictures', 'Cave 76 ', 'Metro-Goldwyn-Mayer Pictures', 'Cave 76 ']",United States,"['English', 'English']","['Revenge', 'Death of a Son or Daughter', 'Death of Other Extended Family', 'Death of a Spouse or Fiancée / Fiancé', 'Vigilante', 'Remake', 'Development Hell', 'Action Thriller', 'Revenge', 'Death of a Son or Daughter', 'Death of Other Extended Family', 'Death of a Spouse or Fiancée / Fiancé', 'Vigilante', 'Remake', 'Development Hell', 'Action Thriller']"
119,Love-and-Other-Drugs#tab=summary,['Drama'],"['Regency Enterprises', 'New Regency', 'Stuber Pictures', 'Bedford Falls', 'Fox 2000 Pictures']",United States,['English'],"['Medical and Hospitals', 'Romance', 'Corporate Life', 'Pharmaceuticals', 'Comedy Drama', 'Terminal Illness', '1990s', 'Fired', 'Relationships Gone Wrong']"
120,Entourage#tab=summary,"['Comedy', 'Comedy']","['Closest to the Hole', 'Leverage', 'Closest to the Hole', 'Leverage']",United States,"['English', 'English']","['Movie Business', 'Gratuitous Cameos', 'Film Actor', 'Buddy Comedy', 'Movie Business', 'Gratuitous Cameos', 'Film Actor', 'Buddy Comedy']"
121,Whats-the-Worst-That-Could-Happen#tab=summary,"['Comedy', 'Comedy']",[], ,[],"['Revenge', 'Breaking the Fourth Wall', 'Crime Comedy', 'Heist', 'Romance', 'Revenge', 'Breaking the Fourth Wall', 'Crime Comedy', 'Heist', 'Romance']"
122,Side-Effects-(2013)#tab=summary,['Thriller/Suspense'],"['Endgame Entertainment', 'di Bonaventura Pictures']",United States,['English'],"['Pharmaceuticals', 'Therapists / Therapy', 'Life on the Outside', 'Anxiety and Phobias', 'Psychological Thriller']"
123,9#tab=summary,"['Adventure', 'Adventure']","['Focus Features', 'Relativity Media', 'Focus Features', 'Relativity Media']",United States,"['English', 'English']",[]
124,Deliver-Us-From-Evil-(2014)#tab=summary,['Horror'],"['Screen Gems', 'Jerry Bruckheimer Films', 'LStar Capital']",United States,['English'],"['Based on an UNTRUE Story', 'Police Procedural', 'Religious', 'Possessed', '2010s', 'Prologue', 'Supernatural', 'Supernatural Horror', 'NYPD']"
125,Get-on-Up#tab=summary,"['Drama', 'Drama']","['Jagged Films', 'Brian Grazer Productions', 'Wyolah Films', 'Jagged Films', 'Brian Grazer Productions', 'Wyolah Films']",United States,"['English', 'English']","['Non-Chronological', 'Dysfunctional Family', 'Vietnam War', 'Breaking the Fourth Wall', 'Biography', 'Musicians', 'Singers', 'Music Industry', 'Big Break', 'Romance', 'Relationships Gone Wrong', 'African Americans', 'Addiction', 'Biographical Drama', 'Non-Chronological', 'Dysfunctional Family', 'Vietnam War', 'Breaking the Fourth Wall', 'Biography', 'Musicians', 'Singers', 'Music Industry', 'Big Break', 'Romance', 'Relationships Gone Wrong', 'African Americans', 'Addiction', 'Biographical Drama']"
126,Mollys-Game#tab=summary,['Drama'],"['Entertainment One', 'Pascal Pictures', 'The Mark Gordon Company']",United States,['English'],"['Skiing', 'Olympics', 'FBI', 'Russian Mafia', 'Gambling', 'Courtroom Drama', 'Voiceover/Narration', 'Intertitle', 'Sports Injury', 'Non-Chronological', 'Dysfunctional Family', 'Infidelity', 'Biography', 'Autobiographical']"
127,Five-Year-Engagement-The#tab=summary,"['Romantic Comedy', 'Romantic Comedy']","['Universal Pictures', 'Relativity Media', 'Apatow/Stoller Global Solutions', 'Universal Pictures', 'Relativity Media', 'Apatow/Stoller Global Solutions']",United States,"['English', 'English']","['Romance', 'Wedding Day', 'In-Laws / Future In-Laws', 'Religious', 'Dysfunctional Family', 'Romance', 'Wedding Day', 'In-Laws / Future In-Laws', 'Religious', 'Dysfunctional Family']"
128,Prince-and-Me-The#tab=summary,['Romantic Comedy'],[],Czech Republic,"['Danish', 'English', 'German']","['Prince/Princess', 'College', 'Royalty', 'Romance', 'Tween']"
129,Winnie-the-Pooh#tab=summary,"['Adventure', 'Adventure']","['Walt Disney Pictures', 'Walt Disney Animation Studios', 'Walt Disney Pictures', 'Walt Disney Animation Studios']",United States,"['English', 'English']","['Breaking the Fourth Wall', 'Coming of Age', 'Intertitle', 'Voiceover/Narration', 'Food', 'Talking Animals', 'Animal Lead', 'Living Toys', 'Rescue', 'Prologue', 'Epilogue', 'Hallucinations', 'Breaking the Fourth Wall', 'Coming of Age', 'Intertitle', 'Voiceover/Narration', 'Food', 'Talking Animals', 'Animal Lead', 'Living Toys', 'Rescue', 'Prologue', 'Epilogue', 'Hallucinations']"
130,Bulworth#tab=summary,['Comedy'],['Twentieth Century Fox'],United States,['English'],"['Political', 'Romance', 'Satire', 'Satirical Comedy', 'Depression', 'Interracial Romance', 'Political Campaign']"
131,Dumb-and-Dumberer-When-Harry-Met-Lloyd#tab=summary,"['Comedy', 'Comedy']",[],United States,"['English', 'English']","['Farcical / Slapstick Comedy', 'Delayed Sequel', 'Prequel', 'Sequels Without Their Original Stars', 'Bullies', 'Adopted Family', 'White Collar Crime', 'Farcical / Slapstick Comedy', 'Delayed Sequel', 'Prequel', 'Sequels Without Their Original Stars', 'Bullies', 'Adopted Family', 'White Collar Crime']"
132,White-Boy-Rick#tab=summary,"['Drama', 'Drama']","['Protozoa Pictures', 'Studio 8', 'LBI Entertainment', 'Columbia Pictures', 'Le Grisbi', 'Protozoa Pictures', 'Studio 8', 'LBI Entertainment', 'Columbia Pictures', 'Le Grisbi']",United States,"['English', 'English']","['Hood Film', '1980s', 'FBI', 'Drug Trafficking', 'Crime drama', 'Biography', 'Dysfunctional Family', 'Father’s Footsteps', 'Organized Crime', 'Gunrunner', 'Narcotics', 'Hood Film', '1980s', 'FBI', 'Drug Trafficking', 'Crime drama', 'Biography', 'Dysfunctional Family', 'Father’s Footsteps', 'Organized Crime', 'Gunrunner', 'Narcotics']"
133,Virtuosity#tab=summary,"['Action', 'Action']","['Gary Lucchesi', 'Gary Lucchesi']",United States,"['English', 'English']","['Action Thriller', 'Serial Killer', 'Terrorism', 'Vigilante', 'Death of a Son or Daughter', 'Death of a Spouse or Fiancée / Fiancé', 'Revenge', 'Prison', 'Kidnap', 'Rescue', 'Spree Killer', 'Action Thriller', 'Serial Killer', 'Terrorism', 'Vigilante', 'Death of a Son or Daughter', 'Death of a Spouse or Fiancée / Fiancé', 'Revenge', 'Prison', 'Kidnap', 'Rescue', 'Spree Killer']"
134,One-True-Thing#tab=summary,"['Drama', 'Drama']",[],United States,[],"['Family Drama', 'Cancer', 'Terminal Illness', 'Dysfunctional Family', ""You Can't Go Home Again"", ""Writer's Block"", 'Writing and Writers', 'College Professor', 'Infidelity', 'Non-Chronological', 'Family Drama', 'Cancer', 'Terminal Illness', 'Dysfunctional Family', ""You Can't Go Home Again"", ""Writer's Block"", 'Writing and Writers', 'College Professor', 'Infidelity', 'Non-Chronological']"
135,Sanctum#tab=summary,['Action'],"['Relativity Media', 'Wayfare Entertainment']",Australia,['English'],"['Underground', 'Underwater', '3-D', 'Escape', 'Disaster', 'IMAX: DMR', '3-D - Shot in 3-D', 'Action Thriller']"
136,My-Super-Ex-Girlfriend#tab=summary,"['Romantic Comedy', 'Romantic Comedy']","['Regency Enterprises', 'Pariah Productions', 'New Regency', 'Regency Enterprises', 'Pariah Productions', 'New Regency']",United States,"['English', 'English']","['Relationships Gone Wrong', 'Romantic Comedy', 'Romance', 'Enemies Forced to Work Together', 'Super Villains', 'Relationships Gone Wrong', 'Romantic Comedy', 'Romance', 'Enemies Forced to Work Together', 'Super Villains']"
137,Ballerina-(Canada)#tab=summary,['Adventure'],"['Gaumont', 'Quad Films', 'Caramel Film', 'Main Journey', 'M6 Films', 'Telefilm Canada', 'Sodec', 'Radio-Canada Television', 'Canal Plus', 'Cine Plus', 'W9', '6TER']",Canada,['English'],"['Ballet', 'Dancing', 'Orphan', 'Orphanage', 'Inventor', 'Set in Paris', 'Runaway', 'Set in France', '1880s', 'Coming of Age', 'Big Break', '3-D', '3-D - Shot in 3-D', 'Development Hell', 'Delayed Release']"
138,Mr-3000#tab=summary,"['Comedy', 'Comedy']",[],United States,[],"['Baseball', 'Sports Comedy', 'Out of Retirement', 'Baseball', 'Sports Comedy', 'Out of Retirement']"
139,Shaft-(2019)#tab=summary,"['Comedy', 'Comedy']","['New Line Cinema', 'Davis Entertainment', 'New Line Cinema', 'Davis Entertainment']",United States,"['English', 'English']","['Delayed Sequel', 'Father’s Footsteps', 'Private Investigator', 'African Americans', 'Blaxploitation', 'FBI', 'Cybercrimes', 'Death of a Best Friend', 'Action Comedy', 'Delayed Sequel', 'Father’s Footsteps', 'Private Investigator', 'African Americans', 'Blaxploitation', 'FBI', 'Cybercrimes', 'Death of a Best Friend', 'Action Comedy']"
140,Next-Three-Days-The-(2010)#tab=summary,['Thriller/Suspense'],"['Hwy 61 Films', 'Lionsgate']",United States,"['English', 'English']","['Prison', 'Wrongfully Convicted', 'Rescue', 'Foreign-Language Remake', 'Escape', 'Voiceover/Narration', 'Non-Chronological', 'Fugitive / On the Run', 'Action Thriller']"
141,Proud-Mary#tab=summary,['Action'],"['Screen Gems', 'Paul Schiff Productions']",United States,['English'],"['Assassination', 'Hitmen', 'Woman in a Male Dominated Profession', 'Set in Boston', 'Hitman Killing an Innocent Bystander', 'Action Thriller', 'Narcotics', 'Drug Dealer', 'No Honor Among Thieves']"
142,Sleepless-(2016)#tab=summary,['Thriller/Suspense'],"['Open Road Films', 'Riverstone Pictures', 'Vertigo Entertainment']",United States,['English'],"['Police life', 'Kidnap', 'Rescue', 'Organized Crime', 'Corrupt Cops', 'Remake', 'Foreign-Language Remake', 'Set in Las Vegas', 'Internal Affairs', 'Action Thriller']"
143,Little-Black-Book#tab=summary,"['Romantic Comedy', 'Romantic Comedy']","['Revolution Studios', 'Blue Star Pictures', 'Revolution Studios', 'Blue Star Pictures']",United States,"['English', 'English']","['Relationship Advice', 'TV Industry', 'Romance', 'Relationship Advice', 'TV Industry', 'Romance']"
144,Unbearable-Weight-of-Massive-Talent-The#tab=summary,"['Action', 'Action']",[],United States,"['English', 'English']","['Action Comedy', 'Fictionalized Version of Yourself', 'Same Actor, Multiple Roles', 'Action Comedy', 'Fictionalized Version of Yourself', 'Same Actor, Multiple Roles']"
145,Assault-On-Precinct-13#tab=summary,"['Action', 'Action']","['Rogue Pictures', 'Why Not Productions', 'Liaison Films', 'Rogue Pictures', 'Why Not Productions', 'Liaison Films']",France,"['English', 'English']","['Action Thriller', 'Remake', 'Crime Boss', 'Corrupt Cops', 'Siege', 'Surprise Twist', 'Action Thriller', 'Remake', 'Crime Boss', 'Corrupt Cops', 'Siege', 'Surprise Twist']"
146,Nine-Lives-(2016)#tab=summary,"['Adventure', 'Adventure']","['EuropaCorp', 'Fundamental Films', 'EuropaCorp', 'Fundamental Films']",France,"['English', 'English']","['Dysfunctional Family', 'Animal Lead', 'Body Swap', 'Curses', 'Workaholic', 'Dysfunctional Family', 'Animal Lead', 'Body Swap', 'Curses', 'Workaholic']"
147,Runner-Runner#tab=summary,['Thriller/Suspense'],"['New Regency', 'Appian Way', 'Double Feature Films', 'Regency Enterprises']",United States,['English'],"['Internet', 'Gambling', 'Revenge', 'FBI', 'Blackmail', 'Crime Thriller']"
148,Replacement-Killers-The#tab=summary,['Action'],[],United States,[],"['Hitmen', 'Action Thriller', 'Crime', 'Death of a Son or Daughter', 'Triads', 'Revenge', 'Fugitive / On the Run', 'Tortured for Information']"
149,Baahubali-2-The-Conclusion-(India)#tab=summary,['Action'],"['Dharma Productions', 'Arka Media Works', 'AA Films']",India,"['Hindi', 'Malayalam', 'Tamil', 'Telugu']","['War', 'Bollywood', 'Non-Chronological', 'Royalty', 'Dysfunctional Family', 'Slow Motion Scene', 'IMAX: DMR', 'Action Adventure', 'Voiceover/Narration', 'Epilogue']"
150,Ultraviolet#tab=summary,"['Action', 'Action']",[],United States,[],"['Vampire', 'Action Thriller', 'Epidemic', 'Dystopia', 'Vampire', 'Action Thriller', 'Epidemic', 'Dystopia']"
151,North-Country#tab=summary,"['Drama', 'Drama']","['Participant Media', 'Warner Bros.', 'Participant Media', 'Warner Bros.']",United States,"['English', 'English']","['Whistleblowers', 'Courtroom Drama', 'Whistleblowers', 'Courtroom Drama']"
152,Fright-Night-(2010)#tab=summary,"['Horror', 'Horror']","['DreamWorks Pictures', 'Reliance BIG Entertainment', 'DreamWorks Pictures', 'Reliance BIG Entertainment']",United States,"['English', 'English']","['3-D', 'Coming of Age', 'Rescue', 'Stage Magician', 'Remake', 'Vampire', 'Horror Comedy', '3-D', 'Coming of Age', 'Rescue', 'Stage Magician', 'Remake', 'Vampire', 'Horror Comedy']"
153,Mother-(2017)#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']","['Paramount Pictures', 'Protozoa Pictures', 'Paramount Pictures', 'Protozoa Pictures']",United States,"['English', 'English']","['Dysfunctional Family', 'Film Actor', 'Psychological Thriller', 'Dysfunctional Family', 'Film Actor', 'Psychological Thriller']"
